t_epoch,t_rel,total_frames,window,dnd,idle,privacy,emergency,alert_active,primary_proc,secondary_proc,secondary_drop
1776533588.936,402.932,646093,privacy,0,0,1,0,0,0,0,0
1776533589.932,403.932,646145,privacy,0,0,1,0,0,0,0,0
1776533590.934,404.932,646198,privacy,0,0,1,0,0,0,0,0
1776533591.932,405.932,646250,privacy,0,0,1,0,0,0,0,0
1776533592.938,406.932,646303,privacy,0,0,1,0,0,0,0,0
1776533593.936,407.932,646355,privacy,0,0,1,0,0,0,0,0
1776533594.932,408.932,646407,privacy,0,0,1,0,0,0,0,0
1776533595.932,409.932,646459,privacy,0,0,1,0,0,0,0,0
1776533596.937,410.934,646512,privacy,0,0,1,0,0,0,0,0
1776533597.934,411.932,646564,privacy,0,0,1,0,0,0,0,0
1776533598.935,412.932,646616,privacy,0,0,1,0,0,0,0,0
1776533599.936,413.932,646669,privacy,0,0,1,0,0,0,0,0
1776533600.933,414.932,646721,privacy,0,0,1,0,0,0,0,0
1776533601.934,415.932,646773,privacy,0,0,1,0,0,0,0,0
1776533602.938,416.932,646826,privacy,0,0,1,0,0,0,0,0
1776533603.937,417.932,646878,privacy,0,0,1,0,0,0,0,0
1776533604.935,418.934,646930,privacy,0,0,1,0,0,0,0,0
1776533605.934,419.932,646982,privacy,0,0,1,0,0,0,0,0
1776533606.940,420.932,647035,active_or_baseline,0,0,0,0,1,0,0,0
1776533607.933,421.932,647087,active_or_baseline,0,0,0,0,1,0,0,0
1776533608.936,422.932,647139,emergency,0,0,0,1,1,0,0,0
1776533609.939,423.932,647192,emergency,0,0,0,1,1,0,0,0
1776533610.935,424.932,647244,emergency,0,0,0,1,0,0,0,0
1776533611.933,425.932,647296,emergency,0,0,0,1,0,0,0,0
1776533612.935,426.932,647349,emergency,0,0,0,1,0,0,0,0
1776533613.933,427.932,647401,emergency,0,0,0,1,0,0,0,0
1776533614.934,428.932,647453,emergency,0,0,0,1,0,0,0,0
1776533615.937,429.932,647506,emergency,0,0,0,1,0,0,0,0
1776533616.935,430.932,647558,emergency,0,0,0,1,0,0,0,0
1776533617.935,431.932,647610,emergency,0,0,0,1,0,0,0,0
1776533618.935,432.932,647663,emergency,0,0,0,1,0,0,0,0
1776533619.944,433.932,647715,emergency,0,0,0,1,0,0,0,0
1776533620.936,434.935,647767,emergency,0,0,0,1,0,0,0,0
1776533621.933,435.932,647819,emergency,0,0,0,1,0,0,0,0
1776533622.934,436.932,647872,emergency,0,0,0,1,0,0,0,0
1776533623.938,437.932,647924,emergency,0,0,0,1,0,0,0,0
1776533624.937,438.932,647976,emergency,0,0,0,1,0,0,0,0
1776533625.938,439.932,648029,emergency,0,0,0,1,0,0,0,0
1776533626.941,440.932,648081,emergency,0,0,0,1,0,0,0,0
1776533627.934,441.932,648133,emergency,0,0,0,1,0,0,0,0
1776533628.935,442.932,648186,emergency,0,0,0,1,0,0,0,0
1776533629.932,443.932,648238,emergency,0,0,0,1,0,0,0,0
1776533630.932,444.932,648290,emergency,0,0,0,1,0,0,0,0
1776533631.939,445.932,648343,emergency,0,0,0,1,0,0,0,0
1776533632.934,446.932,648395,emergency,0,0,0,1,0,0,0,0
1776533633.933,447.932,648447,emergency,0,0,0,1,0,0,0,0
1776533634.941,448.932,648500,emergency,0,0,0,1,0,0,0,0
1776533635.934,449.932,648552,emergency,0,0,0,1,0,0,0,0
1776533636.933,450.932,648604,emergency,0,0,0,1,0,0,0,0
1776533637.938,451.934,648657,emergency,0,0,0,1,0,0,0,0
1776533638.942,452.933,648709,emergency,0,0,0,1,0,0,0,0
1776533639.937,453.934,648761,emergency,0,0,0,1,0,0,0,0
1776533640.934,454.932,648813,emergency,0,0,0,1,0,0,0,0
1776533641.938,455.932,648866,emergency,0,0,0,1,0,0,0,0
1776533642.935,456.932,648918,emergency,0,0,0,1,0,0,0,0
1776533643.933,457.932,648970,emergency,0,0,0,1,0,0,0,0
1776533644.932,458.932,649022,emergency,0,0,0,1,0,0,0,0
1776533645.938,459.932,649075,emergency,0,0,0,1,0,0,0,0
1776533646.933,460.932,649127,emergency,0,0,0,1,0,0,0,0
1776533647.933,461.932,649179,emergency,0,0,0,1,0,0,0,0
1776533648.938,462.932,649232,emergency,0,0,0,1,0,0,0,0
1776533649.932,463.932,649284,emergency,0,0,0,1,0,0,0,0
1776533650.934,464.932,649336,emergency,0,0,0,1,0,0,0,0
1776533651.937,465.936,649389,emergency,0,0,0,1,0,0,0,0
1776533652.936,466.932,649441,emergency,0,0,0,1,0,0,0,0
1776533653.932,467.932,649493,emergency,0,0,0,1,0,0,0,0
1776533654.939,468.932,649546,emergency,0,0,0,1,0,0,0,0
1776533655.933,469.932,649598,emergency,0,0,0,1,0,0,0,0
1776533656.935,470.932,649650,emergency,0,0,0,1,0,0,0,0
1776533657.967,471.932,649704,emergency,0,0,0,1,0,0,0,0
1776533658.936,472.935,649755,emergency,0,0,0,1,0,0,0,0
1776533659.938,473.932,649807,emergency,0,0,0,1,0,0,0,0
1776533660.932,474.932,649859,emergency,0,0,0,1,0,0,0,0
1776533661.935,475.932,649912,emergency,0,0,0,1,0,0,0,0
1776533662.934,476.932,649964,emergency,0,0,0,1,0,0,0,0
1776533663.933,477.932,650016,emergency,0,0,0,1,0,0,0,0
1776533664.938,478.932,650069,emergency,0,0,0,1,0,0,0,0
1776533665.934,479.933,650121,emergency,0,0,0,1,0,0,0,0
1776533666.933,480.932,650173,emergency,0,0,0,1,0,0,0,0
1776533667.938,481.933,650226,emergency,0,0,0,1,0,0,0,0
1776533668.936,482.932,650278,emergency,0,0,0,1,0,0,0,0
1776533669.934,483.932,650330,emergency,0,0,0,1,0,0,0,0
1776533670.935,484.932,650383,emergency,0,0,0,1,0,0,0,0
1776533671.939,485.937,650435,emergency,0,0,0,1,0,0,0,0
1776533672.933,486.932,650487,emergency,0,0,0,1,0,0,0,0
1776533673.938,487.932,650540,emergency,0,0,0,1,0,0,0,0
1776533674.935,488.932,650592,emergency,0,0,0,1,0,0,0,0
1776533675.934,489.932,650644,emergency,0,0,0,1,0,0,0,0
1776533676.934,490.932,650696,emergency,0,0,0,1,0,0,0,0
1776533677.939,491.936,650749,emergency,0,0,0,1,0,0,0,0
1776533678.937,492.932,650801,emergency,0,0,0,1,0,0,0,0
1776533679.935,493.932,650853,emergency,0,0,0,1,0,0,0,0
1776533680.940,494.932,650906,emergency,0,0,0,1,0,0,0,0
1776533681.933,495.932,650958,emergency,0,0,0,1,0,0,0,0
1776533682.934,496.932,651010,emergency,0,0,0,1,0,0,0,0
1776533683.938,497.932,651063,emergency,0,0,0,1,0,0,0,0
1776533684.933,498.932,651115,emergency,0,0,0,1,0,0,0,0
1776533685.933,499.932,651167,emergency,0,0,0,1,0,0,0,0
1776533686.934,500.932,651220,emergency,0,0,0,1,0,0,0,0
1776533687.938,501.932,651272,emergency,0,0,0,1,0,0,0,0
1776533688.936,502.932,651324,emergency,0,0,0,1,0,0,0,0
1776533689.932,503.932,651376,emergency,0,0,0,1,0,0,0,0
1776533690.935,504.932,651428,emergency,0,0,0,1,0,0,0,0
1776533691.934,505.932,651480,emergency,0,0,0,1,0,0,0,0
1776533692.939,506.932,651533,emergency,0,0,0,1,0,0,0,0
1776533693.933,507.932,651585,emergency,0,0,0,1,0,0,0,0
1776533694.934,508.932,651637,emergency,0,0,0,1,0,0,0,0
1776533695.934,509.932,651690,emergency,0,0,0,1,0,0,0,0
1776533696.937,510.932,651742,emergency,0,0,0,1,1,0,0,0
1776533697.936,511.934,651794,emergency,0,0,0,1,1,0,0,0
1776533698.934,512.932,651846,emergency,0,0,0,1,1,0,0,0
1776533699.938,513.932,651899,emergency,0,0,0,1,1,0,0,0
1776533700.935,514.934,651951,emergency,0,0,0,1,0,0,0,0
1776533701.934,515.932,652003,emergency,0,0,0,1,0,0,0,0
1776533702.936,516.932,652056,emergency,0,0,0,1,0,0,0,0
1776533703.933,517.933,652108,emergency,0,0,0,1,0,0,0,0
1776533704.933,518.932,652160,emergency,0,0,0,1,0,0,0,0
1776533705.933,519.933,652213,emergency,0,0,0,1,0,0,0,0
1776533706.937,520.932,652265,emergency,0,0,0,1,0,0,0,0
1776533707.932,521.932,652317,emergency,0,0,0,1,0,0,0,0
1776533708.936,522.932,652370,emergency,0,0,0,1,0,0,0,0
1776533709.941,523.934,652422,emergency,0,0,0,1,0,0,0,0
1776533710.932,524.932,652474,emergency,0,0,0,1,0,0,0,0
1776533711.932,525.932,652526,emergency,0,0,0,1,0,0,0,0
1776533712.940,526.932,652579,emergency,0,0,0,1,0,0,0,0
1776533713.933,527.932,652631,emergency,0,0,0,1,0,0,0,0
1776533714.934,528.932,652683,emergency,0,0,0,1,0,0,0,0
1776533715.938,529.932,652736,emergency,0,0,0,1,0,0,0,0
1776533716.935,530.932,652788,emergency,0,0,0,1,0,0,0,0
1776533717.934,531.932,652840,emergency,0,0,0,1,0,0,0,0
1776533718.940,532.933,652893,emergency,0,0,0,1,0,0,0,0
1776533719.934,533.933,652945,emergency,0,0,0,1,0,0,0,0
1776533720.939,534.932,652997,emergency,0,0,0,1,0,0,0,0
1776533721.935,535.932,653050,emergency,0,0,0,1,0,0,0,0
1776533722.934,536.932,653102,emergency,0,0,0,1,0,0,0,0
1776533723.932,537.932,653154,emergency,0,0,0,1,0,0,0,0
1776533724.932,538.932,653206,emergency,0,0,0,1,0,0,0,0
1776533725.935,539.932,653259,emergency,0,0,0,1,0,0,0,0
1776533726.936,540.934,653311,emergency,0,0,0,1,0,0,0,0
1776533727.933,541.932,653362,active_or_baseline,0,0,0,0,0,0,0,0
1776533728.940,542.936,653413,active_or_baseline,0,0,0,0,0,0,0,0
1776533729.934,543.932,653468,active_or_baseline,0,0,0,0,0,0,0,0
1776533730.934,544.932,653520,active_or_baseline,0,0,0,0,0,0,0,0
1776533731.936,545.932,653572,active_or_baseline,0,0,0,0,0,0,0,0
1776533732.934,546.932,653625,active_or_baseline,0,0,0,0,0,0,0,0
1776533733.935,547.932,653677,active_or_baseline,0,0,0,0,0,0,0,0
1776533734.937,548.932,653730,active_or_baseline,0,0,0,0,0,0,0,0
1776533735.939,549.932,653782,active_or_baseline,0,0,0,0,0,0,0,0
1776533736.937,550.932,653834,active_or_baseline,0,0,0,0,0,0,0,0
1776533737.935,551.932,653886,active_or_baseline,0,0,0,0,0,0,0,0
1776533738.938,552.932,653938,active_or_baseline,0,0,0,0,0,0,0,0
1776533739.936,553.932,653991,active_or_baseline,0,0,0,0,0,0,0,0
1776533740.933,554.932,654043,active_or_baseline,0,0,0,0,0,0,0,0
1776533741.936,555.932,654096,active_or_baseline,0,0,0,0,0,0,0,0
1776533742.934,556.932,654148,active_or_baseline,0,0,0,0,0,0,0,0
1776533743.933,557.932,654200,active_or_baseline,0,0,0,0,0,0,0,0
1776533744.933,558.932,654252,active_or_baseline,0,0,0,0,0,0,0,0
1776533745.934,559.932,654305,active_or_baseline,0,0,0,0,0,0,0,0
1776533746.933,560.933,654357,active_or_baseline,0,0,0,0,0,0,0,0
1776533747.935,561.932,654409,active_or_baseline,0,0,0,0,0,0,0,0
1776533748.936,562.932,654462,active_or_baseline,0,0,0,0,0,0,0,0
1776533749.935,563.932,654514,active_or_baseline,0,0,0,0,0,0,0,0
1776533750.936,564.933,654566,active_or_baseline,0,0,0,0,0,0,0,0
1776533751.933,565.932,654618,active_or_baseline,0,0,0,0,0,0,0,0
1776533752.934,566.932,654671,active_or_baseline,0,0,0,0,0,0,0,0
1776533753.932,567.932,654723,active_or_baseline,0,0,0,0,0,0,0,0
1776533754.936,568.932,654776,active_or_baseline,0,0,0,0,0,0,0,0
1776533755.935,569.932,654828,active_or_baseline,0,0,0,0,0,0,0,0
1776533756.932,570.932,654880,active_or_baseline,0,0,0,0,0,0,0,0
1776533757.933,571.932,654932,active_or_baseline,0,0,0,0,0,0,0,0
1776533758.936,572.932,654985,active_or_baseline,0,0,0,0,0,0,0,0
1776533759.933,573.932,655037,active_or_baseline,0,0,0,0,0,0,0,0
1776533760.933,574.932,655089,active_or_baseline,0,0,0,0,0,0,0,0
1776533761.935,575.932,655142,active_or_baseline,0,0,0,0,0,0,0,0
1776533762.933,576.932,655194,active_or_baseline,0,0,0,0,0,0,0,0
1776533763.934,577.932,655246,active_or_baseline,0,0,0,0,0,0,0,0
1776533764.934,578.932,655299,active_or_baseline,0,0,0,0,0,0,0,0
1776533765.934,579.932,655351,active_or_baseline,0,0,0,0,0,0,0,0
1776533766.933,580.932,655403,active_or_baseline,0,0,0,0,0,0,0,0
1776533767.937,581.932,655456,active_or_baseline,0,0,0,0,0,0,0,0
1776533768.938,582.932,655508,active_or_baseline,0,0,0,0,0,0,0,0
1776533769.932,583.932,655560,active_or_baseline,0,0,0,0,0,0,0,0
1776533770.934,584.932,655612,active_or_baseline,0,0,0,0,0,0,0,0
1776533771.936,585.932,655665,active_or_baseline,0,0,0,0,0,0,0,0
1776533772.935,586.932,655717,active_or_baseline,0,0,0,0,0,0,0,0
1776533773.933,587.932,655769,active_or_baseline,0,0,0,0,0,0,0,0
1776533774.935,588.932,655822,active_or_baseline,0,0,0,0,0,0,0,0
1776533775.934,589.932,655874,active_or_baseline,0,0,0,0,0,0,0,0
1776533776.935,590.932,655926,active_or_baseline,0,0,0,0,0,0,0,0
1776533777.934,591.932,655979,active_or_baseline,0,0,0,0,0,0,0,0
1776533778.934,592.932,656031,active_or_baseline,0,0,0,0,0,0,0,0
1776533779.936,593.932,656083,active_or_baseline,0,0,0,0,0,0,0,0
1776533780.933,594.932,656135,active_or_baseline,0,0,0,0,0,0,0,0
1776533781.934,595.932,656188,active_or_baseline,0,0,0,0,0,0,0,0
1776533782.932,596.932,656240,active_or_baseline,0,0,0,0,0,0,0,0
1776533783.932,597.932,656292,active_or_baseline,0,0,0,0,0,0,0,0
1776533784.935,598.932,656345,active_or_baseline,0,0,0,0,0,0,0,0
1776533785.935,599.932,656397,active_or_baseline,0,0,0,0,0,0,0,0
1776533788.852,600.932,656550,active_or_baseline,0,0,0,0,1,0,0,0
1776533788.861,602.861,656550,active_or_baseline,0,0,0,0,1,0,0,0
1776533789.864,603.861,656603,active_or_baseline,0,0,0,0,1,0,0,0
1776533790.867,604.861,656655,active_or_baseline,0,0,0,0,0,0,0,0
1776533791.862,605.861,656707,active_or_baseline,0,0,0,0,0,0,0,0
1776533792.861,606.861,656759,active_or_baseline,0,0,0,0,0,0,0,0
1776533793.862,607.861,656812,active_or_baseline,0,0,0,0,0,0,0,0
1776533794.862,608.861,656864,active_or_baseline,0,0,0,0,0,0,0,0
1776533795.862,609.861,656916,active_or_baseline,0,0,0,0,0,0,0,0
1776533796.864,610.861,656969,active_or_baseline,0,0,0,0,0,0,0,0
1776533797.862,611.861,657021,active_or_baseline,0,0,0,0,0,0,0,0
1776533798.862,612.861,657073,active_or_baseline,0,0,0,0,0,0,0,0
1776533799.865,613.861,657126,active_or_baseline,0,0,0,0,0,0,0,0
1776533800.864,614.861,657178,active_or_baseline,0,0,0,0,0,0,0,0
1776533801.864,615.861,657230,active_or_baseline,0,0,0,0,0,0,0,0
1776533802.861,616.861,657282,active_or_baseline,0,0,0,0,0,0,0,0
1776533803.865,617.861,657335,active_or_baseline,0,0,0,0,0,0,0,0
1776533804.864,618.861,657387,active_or_baseline,0,0,0,0,0,0,0,0
1776533805.864,619.861,657440,active_or_baseline,0,0,0,0,0,0,0,0
1776533806.862,620.861,657492,active_or_baseline,0,0,0,0,0,0,0,0
1776533807.861,621.861,657544,active_or_baseline,0,0,0,0,0,0,0,0
1776533808.861,622.861,657596,active_or_baseline,0,0,0,0,0,0,0,0
1776533809.867,623.861,657649,active_or_baseline,0,0,0,0,0,0,0,0
1776533810.861,624.861,657701,active_or_baseline,0,0,0,0,0,0,0,0
1776533811.861,625.861,657753,active_or_baseline,0,0,0,0,0,0,0,0
1776533812.870,626.861,657806,active_or_baseline,0,0,0,0,0,0,0,0
1776533813.864,627.863,657858,active_or_baseline,0,0,0,0,0,0,0,0
1776533814.861,628.861,657910,active_or_baseline,0,0,0,0,0,0,0,0
1776533815.867,629.861,657963,active_or_baseline,0,0,0,0,0,0,0,0
1776533816.863,630.861,658015,active_or_baseline,0,0,0,0,0,0,0,0
1776533817.863,631.861,658067,active_or_baseline,0,0,0,0,0,0,0,0
1776533818.863,632.861,658120,active_or_baseline,0,0,0,0,0,0,0,0
1776533819.863,633.861,658172,active_or_baseline,0,0,0,0,0,0,0,0
1776533820.861,634.861,658224,active_or_baseline,0,0,0,0,0,0,0,0
1776533821.866,635.861,658277,active_or_baseline,0,0,0,0,0,0,0,0
1776533822.866,636.861,658329,active_or_baseline,0,0,0,0,0,0,0,0
1776533823.865,637.864,658381,active_or_baseline,0,0,0,0,0,0,0,0
1776533824.863,638.861,658433,active_or_baseline,0,0,0,0,0,0,0,0
1776533825.874,639.861,658486,active_or_baseline,0,0,0,0,0,0,0,0
1776533826.864,640.864,658538,active_or_baseline,0,0,0,0,0,0,0,0
1776533827.864,641.861,658590,active_or_baseline,0,0,0,0,0,0,0,0
1776533828.865,642.861,658643,active_or_baseline,0,0,0,0,0,0,0,0
1776533829.869,643.864,658695,active_or_baseline,0,0,0,0,0,0,0,0
1776533830.865,644.861,658747,active_or_baseline,0,0,0,0,0,0,0,0
1776533831.861,645.861,658799,active_or_baseline,0,0,0,0,0,0,0,0
1776533832.867,646.864,658852,active_or_baseline,0,0,0,0,0,0,0,0
1776533833.866,647.861,658904,active_or_baseline,0,0,0,0,0,0,0,0
1776533834.863,648.861,658956,active_or_baseline,0,0,0,0,0,0,0,0
1776533835.863,649.861,659009,active_or_baseline,0,0,0,0,0,0,0,0
1776533836.863,650.861,659061,active_or_baseline,0,0,0,0,0,0,0,0
1776533837.861,651.861,659113,active_or_baseline,0,0,0,0,0,0,0,0
1776533838.862,652.861,659165,active_or_baseline,0,0,0,0,0,0,0,0
1776533839.867,653.861,659218,active_or_baseline,0,0,0,0,0,0,0,0
1776533840.863,654.861,659270,active_or_baseline,0,0,0,0,0,0,0,0
1776533841.863,655.861,659322,active_or_baseline,0,0,0,0,0,0,0,0
1776533842.865,656.864,659375,active_or_baseline,0,0,0,0,0,0,0,0
1776533843.864,657.864,659427,active_or_baseline,0,0,0,0,0,0,0,0
1776533844.863,658.861,659479,active_or_baseline,0,0,0,0,0,0,0,0
1776533845.864,659.861,659532,active_or_baseline,0,0,0,0,0,0,0,0
1776533846.864,660.861,659584,active_or_baseline,0,0,0,0,0,0,0,0
1776533847.861,661.861,659636,active_or_baseline,0,0,0,0,0,0,0,0
1776533848.861,662.861,659688,active_or_baseline,0,0,0,0,0,0,0,0
1776533849.864,663.861,659741,active_or_baseline,0,0,0,0,0,0,0,0
1776533850.862,664.861,659793,active_or_baseline,0,0,0,0,0,0,0,0
1776533851.861,665.861,659845,active_or_baseline,0,0,0,0,0,0,0,0
1776533852.865,666.864,659898,active_or_baseline,0,0,0,0,0,0,0,0
1776533853.861,667.861,659950,active_or_baseline,0,0,0,0,0,0,0,0
1776533854.861,668.861,660002,active_or_baseline,0,0,0,0,0,0,0,0
1776533855.865,669.864,660055,active_or_baseline,0,0,0,0,0,0,0,0
1776533856.863,670.861,660107,active_or_baseline,0,0,0,0,0,0,0,0
1776533857.862,671.861,660159,active_or_baseline,0,0,0,0,0,0,0,0
1776533858.866,672.861,660212,active_or_baseline,0,0,0,0,0,0,0,0
1776533859.864,673.861,660264,active_or_baseline,0,0,0,0,0,0,0,0
1776533860.862,674.861,660316,active_or_baseline,0,0,0,0,0,0,0,0
1776533861.861,675.861,660368,active_or_baseline,0,0,0,0,0,0,0,0
1776533862.861,676.861,660421,active_or_baseline,0,0,0,0,0,0,0,0
1776533863.863,677.861,660473,active_or_baseline,0,0,0,0,0,0,0,0
1776533864.862,678.861,660525,active_or_baseline,0,0,0,0,0,0,0,0
1776533865.862,679.862,660578,active_or_baseline,0,0,0,0,0,0,0,0
1776533866.861,680.861,660630,active_or_baseline,0,0,0,0,0,0,0,0
1776533867.861,681.861,660682,active_or_baseline,0,0,0,0,0,0,0,0
1776533868.864,682.861,660735,active_or_baseline,0,0,0,0,0,0,0,0
1776533869.862,683.861,660787,active_or_baseline,0,0,0,0,0,0,0,0
1776533870.863,684.861,660839,active_or_baseline,0,0,0,0,0,0,0,0
1776533871.863,685.861,660892,active_or_baseline,0,0,0,0,0,0,0,0
1776533872.861,686.861,660944,active_or_baseline,0,0,0,0,0,0,0,0
1776533873.862,687.861,660996,active_or_baseline,0,0,0,0,0,0,0,0
1776533874.865,688.861,661049,active_or_baseline,0,0,0,0,0,0,0,0
1776533875.863,689.861,661101,active_or_baseline,0,0,0,0,0,0,0,0
1776533876.863,690.861,661153,active_or_baseline,0,0,0,0,0,0,0,0
1776533877.865,691.861,661206,active_or_baseline,0,0,0,0,0,0,0,0
1776533878.862,692.862,661258,active_or_baseline,0,0,0,0,0,0,0,0
1776533879.863,693.861,661310,active_or_baseline,0,0,0,0,0,0,0,0
1776533880.862,694.861,661363,active_or_baseline,0,0,0,0,0,0,0,0
1776533881.862,695.861,661415,active_or_baseline,0,0,0,0,0,0,0,0
1776533882.861,696.861,661467,active_or_baseline,0,0,0,0,0,0,0,0
1776533883.861,697.861,661519,active_or_baseline,0,0,0,0,0,0,0,0
1776533884.865,698.861,661572,active_or_baseline,0,0,0,0,0,0,0,0
1776533885.861,699.861,661624,active_or_baseline,0,0,0,0,0,0,0,0
1776533886.861,700.861,661676,active_or_baseline,0,0,0,0,0,0,0,0
1776533887.864,701.861,661729,active_or_baseline,0,0,0,0,0,0,0,0
1776533888.861,702.861,661781,active_or_baseline,0,0,0,0,0,0,0,0
1776533889.862,703.861,661833,active_or_baseline,0,0,0,0,0,0,0,0
1776533890.865,704.862,661886,active_or_baseline,0,0,0,0,0,0,0,0
1776533891.862,705.861,661938,active_or_baseline,0,0,0,0,0,0,0,0
1776533892.863,706.861,661990,active_or_baseline,0,0,0,0,0,0,0,0
1776533893.868,707.861,662043,active_or_baseline,0,0,0,0,0,0,0,0
1776533894.861,708.861,662095,active_or_baseline,0,0,0,0,0,0,0,0
1776533895.861,709.861,662147,active_or_baseline,0,0,0,0,0,0,0,0
1776533896.862,710.861,662200,active_or_baseline,0,0,0,0,0,0,0,0
1776533897.863,711.861,662252,active_or_baseline,0,0,0,0,0,0,0,0
1776533898.862,712.861,662304,active_or_baseline,0,0,0,0,0,0,0,0
1776533899.862,713.861,662356,active_or_baseline,0,0,0,0,0,0,0,0
1776533900.867,714.862,662409,active_or_baseline,0,0,0,0,0,0,0,0
1776533901.862,715.862,662461,active_or_baseline,0,0,0,0,0,0,0,0
1776533902.861,716.861,662513,active_or_baseline,0,0,0,0,0,0,0,0
1776533903.862,717.861,662566,active_or_baseline,0,0,0,0,0,0,0,0
1776533904.861,718.861,662618,active_or_baseline,0,0,0,0,0,0,0,0
1776533905.863,719.861,662670,active_or_baseline,0,0,0,0,0,0,0,0
